name2,lon2,lat2
b3658,114.84572,35.7546
b3659,114.54876,34.13525
b3660,115.88396,36.42353
b3661,114.8398,36.71452
b3662,114.9028,34.3424
b3663,114.96177,34.46789
b3664,114.97254,36.52366
b3665,113.4769,34.87119
b3666,115.67465,35.10727
b3667,113.75684,36.98197
b3668,115.17255,36.59921
b3669,115.39684,36.94327
b3670,114.07928,36.20724
b3671,113.63038,34.67099
b3672,113.28058,35.96111
b3673,113.64923,35.56231
b3674,115.79402,35.54825
b3675,115.30955,35.68166
b3676,113.70542,35.9713
b3677,113.39121,35.43092
b3678,114.07988,34.68923
b3679,114.07017,35.66717
b3680,114.03535,36.27976
b3681,113.16345,34.25106
b3682,114.88799,34.34711
b3683,113.25619,34.9999
b3684,114.63124,35.53594
b3685,115.29816,36.71876
b3686,115.08329,35.11865
b3687,115.41655,34.54589
b3688,115.76322,35.85262
b3689,114.41957,34.44201
b3690,113.1787,35.18764
b3691,113.50589,35.97598
b3692,114.8399,36.06773
b3693,113.34207,36.85198
b3694,114.66815,34.29574
b3695,114.93597,35.57846
b3696,113.34533,36.92937
b3697,115.43868,35.97707
b3698,113.90188,34.82622
b3699,114.19739,35.98497
b3700,114.91036,34.18578
b3701,113.144,34.8498
b3702,114.56031,36.24837
b3703,114.47901,36.10619
b3704,115.57928,35.42237
b3705,114.84738,36.44747
b3706,113.74015,35.23818
b3707,115.19404,35.20724
b3708,115.42169,35.4915
b3709,114.03591,36.51345
b3710,113.29909,36.89041
b3711,115.41333,36.08722
b3712,115.64341,34.71341
b3713,114.72659,36.75031
b3714,113.58771,35.44173
b3715,115.28141,35.60688
b3716,114.0813,34.87354
b3717,114.81315,36.75645
b3718,113.2599,34.21608
b3719,115.33732,36.96902
b3720,114.11574,34.65008
b3721,114.7877,34.33619
b3722,114.1271,34.89277
b3723,114.68991,35.35837
b3724,113.6399,36.39506
b3725,114.74464,36.79572
b3726,115.56773,35.47854
b3727,114.82991,36.18982
b3728,115.61943,34.81559
b3729,114.42174,35.1948
b3730,113.8142,34.72063
b3731,113.49855,34.98525
b3732,113.41928,35.12349
b3733,114.96187,34.97406
b3734,113.93299,35.1183
b3735,114.80663,35.22573
b3736,113.41274,35.82791
b3737,115.38419,35.27877
b3738,114.95934,36.62462
b3739,114.94922,36.08276
b3740,115.48528,35.84405
b3741,113.83114,34.83885
b3742,114.98679,36.1336
b3743,115.81556,34.71712
b3744,114.64993,34.45708
b3745,114.0133,35.78943
b3746,114.34619,36.70596
b3747,113.4574,36.85091
b3748,115.46904,36.27832
b3749,113.62051,35.2264
b3750,114.12138,35.04101
b3751,115.92399,35.65788
b3752,114.86948,36.92214
b3753,114.95808,35.31344
b3754,115.89568,34.84082
b3755,113.88055,36.57779
b3756,113.73745,35.16864
b3757,113.90706,35.42237
b3758,115.06569,36.51204
b3759,114.76668,34.75098
b3760,115.258,36.84334
b3761,113.65956,36.20399
b3762,114.06401,35.10673
b3763,114.15832,34.68624
b3764,114.66676,34.23734
b3765,113.69822,36.51565
b3766,115.73913,34.72067
b3767,115.06464,36.28032
b3768,115.43178,35.58588
b3769,113.28524,34.43272
b3770,114.82996,36.80491
b3771,113.72171,34.79569
b3772,113.92581,36.58099
b3773,115.16967,35.85477
b3774,113.13328,34.23965
b3775,114.75865,36.43779
b3776,115.4516,34.99845
b3777,114.76082,36.02662
b3778,115.7042,35.20683
b3779,114.68009,35.31933
b3780,114.31585,35.48409
b3781,114.57524,36.50338
b3782,113.67099,34.21247
b3783,115.11022,35.6984
b3784,113.24373,36.66486
b3785,113.6652,34.9303
b3786,113.91952,36.95688
b3787,115.10725,35.78254
b3788,115.93063,34.91025
b3789,114.83234,34.55742
b3790,114.30911,35.35366
b3791,113.94663,36.61769
b3792,114.83473,36.14078
b3793,115.09118,34.38922
b3794,115.00494,34.88745
b3795,115.88832,36.14288
b3796,115.11519,35.71609
b3797,113.17569,36.04916
b3798,113.1303,36.16026
b3799,113.59323,36.53952
b3800,114.18792,34.3446
b3801,114.55306,34.4051
b3802,114.8415,35.25285
b3803,114.5762,35.57356
b3804,115.12836,36.88561
b3805,114.8329,35.25423
b3806,114.18696,36.8309
b3807,115.71783,34.53163
b3808,115.09489,36.51547
b3809,114.61202,34.49149
b3810,114.98048,36.91061
b3811,115.86857,35.3278
b3812,113.68087,34.64363
b3813,115.05388,35.79113
b3814,113.33158,36.77603
b3815,115.95782,35.55057
b3816,114.34607,36.44461
b3817,114.62197,34.59754
b3818,113.81515,36.45701
b3819,113.28011,35.88603
b3820,115.63304,36.60507
b3821,115.67596,36.32868
b3822,114.55901,35.9391
b3823,114.16431,34.2082
b3824,115.15323,34.76868
b3825,115.06526,34.78719
b3826,115.29976,36.19211
b3827,113.27002,36.14696
b3828,113.95446,35.11212
b3829,114.3527,36.87138
b3830,114.14083,36.49072
b3831,114.73375,35.05472
b3832,115.81016,34.43851
b3833,113.89072,36.55476
b3834,113.35885,36.11758
b3835,115.07767,34.18787
b3836,113.43915,36.17994
b3837,114.38068,36.31722
b3838,115.89142,34.6136
b3839,113.49255,36.93253
b3840,113.5723,34.95491
b3841,115.33,36.37984
b3842,113.99107,34.17533
b3843,115.68712,35.88653
b3844,114.64822,34.14225
b3845,114.00255,35.81584
b3846,115.81059,34.88347
b3847,113.16053,35.51295
b3848,115.03996,36.23492
b3849,115.15948,34.65555
b3850,114.54595,35.49315
b3851,115.48402,35.4215
b3852,113.88233,35.52149
b3853,113.80791,35.38618
b3854,113.21147,35.67806
b3855,115.43834,34.74599
b3856,115.15753,36.77851
b3857,115.24249,34.33608
b3858,114.75829,35.1501
b3859,115.83821,36.07766
b3860,115.03553,35.46483
b3861,114.89744,35.834
b3862,114.03455,36.7793
b3863,114.74392,34.52642
b3864,113.19299,36.64603
b3865,114.87203,34.98775
b3866,114.5447,35.97796
b3867,114.54876,34.72266
b3868,114.61403,34.21042
b3869,114.1661,34.7176
b3870,114.36238,36.22572
b3871,115.04133,35.78659
b3872,115.72075,34.17435
b3873,115.55422,34.68478
b3874,115.42185,36.30123
b3875,114.83047,35.86215
b3876,113.96298,36.21595
b3877,113.48966,34.54453
b3878,113.51789,34.55315
b3879,113.813,36.38057
b3880,113.37548,34.73907
b3881,115.01191,35.65333
b3882,113.22666,34.33906
b3883,113.6011,36.17003
b3884,113.61997,36.35069
b3885,115.17259,34.76168
b3886,115.92839,36.82634
b3887,113.13105,35.10385
b3888,115.43806,35.80753
b3889,114.8652,35.5921
b3890,115.47112,34.28967
b3891,115.49313,36.93799
b3892,114.93902,34.87176
b3893,113.89202,35.31715
b3894,115.5783,34.13703
b3895,114.44825,34.43184
b3896,115.83092,36.0138
b3897,114.10369,35.27342
b3898,114.50723,35.34799
b3899,113.22069,36.59918
b3900,113.88543,34.50943
b3901,113.37978,36.77868
b3902,114.23197,36.24117
b3903,114.05474,34.26662
b3904,113.66469,34.90312
b3905,114.96076,34.16108
b3906,114.69619,36.11381
b3907,114.20452,35.7193
b3908,113.39254,35.35527
b3909,115.55337,36.59287
b3910,113.44561,36.07826
b3911,113.88609,34.19492
b3912,115.94629,36.56124
b3913,114.54225,35.55111
b3914,114.19983,34.71627
b3915,115.82263,36.64341
b3916,114.1981,35.67482
b3917,114.00034,35.97376
b3918,115.7519,36.84171
b3919,115.44155,34.70501
b3920,113.34004,35.80343
b3921,113.81833,36.83693
b3922,113.60064,35.49961
b3923,115.96438,35.44536
b3924,113.41845,35.38182
b3925,113.95152,35.81052
b3926,113.81182,36.96546
b3927,114.97029,34.63344
b3928,113.24914,35.63763
b3929,114.79341,35.54488
b3930,113.92344,34.49744
b3931,115.90856,36.41897
b3932,113.57494,34.25177
b3933,115.82355,36.61406
b3934,115.76719,34.91879
b3935,114.31445,34.83936
b3936,113.98295,34.30753
b3937,113.289,36.23688
b3938,115.62381,36.09664
b3939,114.48091,36.10467
b3940,113.55701,36.83336
b3941,114.5721,34.81209
b3942,114.66926,36.30225
b3943,114.71346,36.73506
b3944,114.60298,36.90363
b3945,115.66188,34.50638
b3946,115.91728,35.89911
b3947,114.17388,34.56591
b3948,113.91039,34.74901
b3949,114.14626,36.26792
b3950,115.68597,36.89255
b3951,114.61619,34.6034
b3952,115.31132,35.54579
b3953,114.78199,36.77202
b3954,114.62635,35.07534
b3955,114.63681,36.53056
b3956,114.32633,35.53682
b3957,115.53425,34.45433
b3958,113.75105,35.57637
b3959,113.9621,34.49337
b3960,114.54682,34.58218
b3961,114.44653,34.42137
b3962,115.01018,35.38459
b3963,115.99387,36.10335
b3964,114.02056,36.12337
b3965,113.98672,34.7938
b3966,113.35292,36.86812
b3967,115.68875,34.84685
b3968,113.35612,34.16983
b3969,113.61674,35.53188
b3970,115.05206,34.63274
b3971,114.67644,36.44787
b3972,114.00143,35.06031
b3973,114.3439,34.98351
b3974,114.95904,34.1728
b3975,113.6569,36.9983
b3976,113.90548,36.15593
b3977,115.18975,35.33917
b3978,115.47414,34.63131
b3979,113.54259,35.48494
b3980,115.14495,35.50073
b3981,114.34846,36.32638
b3982,113.67223,35.72182
b3983,115.33949,36.67891
b3984,113.55824,36.25182
b3985,114.98815,35.83823
b3986,115.89197,34.99162
b3987,113.54051,34.52337
b3988,113.36887,34.44647
b3989,113.17665,34.99495
b3990,114.01961,35.09867
b3991,115.19065,36.47981
b3992,114.38998,35.30577
b3993,113.58972,36.49429
b3994,115.40374,36.7492
b3995,115.29907,34.65847
b3996,113.43218,35.03738
b3997,114.34732,34.43404
b3998,113.46849,34.8361
b3999,113.32786,34.225
b4000,115.88859,34.71757
b4001,113.88542,35.30382
b4002,113.40493,35.99379
b4003,114.71971,35.02556
b4004,115.5882,36.77834
b4005,114.67971,34.83845
b4006,115.21407,36.676
b4007,114.1584,36.74341
b4008,115.86412,35.60163
b4009,114.14706,34.3564
b4010,113.84924,35.40743
b4011,114.94676,34.29235
b4012,114.33147,35.10208
b4013,113.70081,34.86008
b4014,113.62225,35.24119
b4015,114.62592,35.11896
b4016,114.32692,36.93033
b4017,115.26429,35.55867
b4018,113.89331,35.20772
b4019,115.62464,34.49005
b4020,113.11708,36.50043
b4021,113.17248,36.56438
b4022,113.61683,34.39444
b4023,115.84355,36.57286
b4024,113.64705,34.11403
b4025,113.62903,36.60643
b4026,113.71482,35.07625
b4027,115.58286,35.8666
b4028,113.7609,36.68386
b4029,113.73576,35.75813
b4030,114.27898,36.06413
b4031,115.60489,34.16415
b4032,114.5979,36.48869
b4033,113.47668,35.28117
b4034,113.79278,35.85976
b4035,115.57163,34.42436
b4036,113.8862,35.30009
b4037,113.43308,35.2823
b4038,114.94516,36.36964
b4039,113.25826,34.72503
b4040,114.5797,36.94815
b4041,113.17571,34.66217
b4042,113.52505,35.33288
b4043,113.39591,35.69067
b4044,114.22745,35.09247
b4045,113.79399,35.33621
b4046,115.92206,34.3657
b4047,113.13703,36.98221
b4048,114.08574,34.94797
b4049,114.98568,35.01703
b4050,113.71946,34.68284
b4051,114.88434,34.90722
b4052,115.3861,36.04026
b4053,115.89959,34.72683
b4054,113.98005,35.28803
b4055,114.67451,35.80296
b4056,114.47651,36.28709
b4057,115.04826,35.46858
b4058,115.51086,36.75852
b4059,115.25729,34.64474
b4060,114.54202,35.63557
b4061,114.42489,36.24542
b4062,114.1192,34.81918
b4063,115.05261,34.33193
b4064,113.93031,34.69592
b4065,114.21237,35.76602
b4066,113.5352,34.60228
b4067,114.56643,35.51589
b4068,114.7141,35.72086
b4069,114.66745,35.06793
b4070,114.15144,34.47031
b4071,115.36102,36.58987
b4072,115.34347,34.58686
b4073,113.76998,35.15156
b4074,114.99308,34.36334
b4075,114.27649,35.45966
b4076,113.73715,35.54925
b4077,114.39393,35.75545
b4078,114.66293,35.79359
b4079,115.07195,35.38864
b4080,114.91244,36.35315
b4081,115.28694,34.88041
b4082,114.11567,36.08163
b4083,114.60084,35.93049
b4084,115.71354,34.52421
b4085,114.64279,34.20433
b4086,114.49815,35.45188
b4087,113.80159,36.00554
b4088,113.47407,36.81406
b4089,115.54051,34.36318
b4090,113.54491,35.55243
b4091,115.33677,35.45494
b4092,115.20382,35.77969
b4093,115.48103,35.25511
b4094,113.49956,36.20449
b4095,115.85251,36.69866
b4096,113.72694,34.19265
b4097,113.85464,35.20997
b4098,113.37683,36.46311
b4099,113.48972,34.80063
b4100,113.85767,34.82501
b4101,113.62187,35.73575
b4102,114.11957,35.65798
b4103,115.25998,36.65844
b4104,114.5672,34.96659
b4105,114.55743,36.83833
b4106,113.6215,34.20615
b4107,113.39014,36.91252
b4108,114.30573,35.02203
b4109,114.02476,36.74975
b4110,115.50107,35.77638
b4111,113.18544,35.08696
b4112,115.87509,36.922
b4113,114.42712,36.74256
b4114,114.39489,36.63819
b4115,113.31208,34.78138
b4116,115.31903,35.85443
b4117,115.34542,34.5682
b4118,113.5366,35.40619
b4119,113.39473,34.50771
b4120,115.79462,36.94668
b4121,113.93079,35.77035
b4122,114.16322,35.43627
b4123,113.88349,35.55486
b4124,114.76057,36.84616
b4125,114.55681,34.24839
b4126,113.7591,36.92053
b4127,115.23632,36.437
b4128,113.87946,35.60643
b4129,113.13338,34.69792
b4130,114.89943,34.57271
b4131,113.46988,34.45553
b4132,113.46493,35.72059
b4133,115.31284,34.90887
b4134,114.21211,34.39826
b4135,114.30458,36.25735
b4136,114.56668,36.7747
b4137,113.60125,34.26278
b4138,115.16827,36.53199
b4139,115.86004,34.46467
b4140,115.93701,36.50044
b4141,114.28256,35.57389
b4142,113.79507,36.19406
b4143,113.98561,36.21387
b4144,114.74514,35.58439
b4145,114.36348,34.14469
b4146,114.4367,35.17768
b4147,113.77748,36.13077
b4148,115.62615,34.55008
b4149,114.75173,34.56142
b4150,115.80755,35.67111
b4151,115.07679,35.33172
b4152,115.24147,34.93807
b4153,114.8287,35.8906
b4154,114.45972,34.30083
b4155,113.70318,34.15086
b4156,114.56935,35.26612
b4157,115.9647,35.93386
b4158,113.76174,36.29693
b4159,114.07747,36.31873
b4160,113.28795,35.1992
b4161,113.37414,36.04897
b4162,114.28702,34.98554
b4163,115.15887,36.50576
b4164,113.34581,34.64219
b4165,115.27184,36.9587
b4166,114.4384,35.21176
b4167,115.94302,34.73516
b4168,114.0229,36.43223
b4169,115.80593,36.12953
b4170,113.85353,35.51938
b4171,113.53951,34.50234
b4172,113.29603,36.89907
b4173,113.56351,36.2848
b4174,115.76476,35.35825
b4175,115.3235,35.24047
b4176,114.32851,36.25962
b4177,114.51239,35.51065
b4178,114.48613,34.89044
b4179,114.2627,36.0908
b4180,113.35717,36.29079
b4181,115.02901,36.80933
b4182,114.37006,35.89725
b4183,115.64059,36.7111
b4184,115.40494,35.73321
b4185,115.83534,35.13848
b4186,113.344,34.32201
b4187,115.46224,35.88326
b4188,115.49441,34.2232
b4189,115.34554,36.62683
b4190,113.52524,35.56223
b4191,113.39956,34.68651
b4192,114.56785,36.00172
b4193,115.12997,34.96881
b4194,114.90875,35.45424
b4195,115.99978,36.88076
b4196,114.38218,36.00365
b4197,113.89985,36.63166
b4198,114.53727,34.58655
b4199,113.64769,35.56021
b4200,115.41293,34.53008
b4201,114.39953,34.189
b4202,115.29675,36.86249
b4203,113.29874,35.55483
b4204,113.58437,35.9792
b4205,114.55979,35.95944
b4206,114.57612,34.91713
b4207,115.566,34.15664
b4208,115.7963,34.57568
b4209,114.89002,35.08707
b4210,114.2794,36.07232
b4211,115.52223,36.95879
b4212,115.81387,35.50215
b4213,113.43102,35.57265
b4214,114.97998,34.92344
b4215,114.20946,35.51758
b4216,114.94825,34.22859
b4217,114.12738,36.67094
b4218,114.93485,36.84094
b4219,115.44512,36.36134
b4220,114.11265,35.65204
b4221,114.21648,34.54962
b4222,115.84167,36.96112
b4223,113.86801,34.14691
b4224,115.55653,36.69541
b4225,114.0155,35.57997
b4226,115.10388,36.25825
b4227,113.36412,36.47609
b4228,113.61988,35.97136
b4229,115.04509,36.99394
b4230,114.70922,34.9074
b4231,115.51483,35.07247
b4232,113.75353,34.2815
b4233,114.66582,35.18492
b4234,115.73949,35.32889
b4235,114.17211,34.69548
b4236,115.90147,34.46655
b4237,113.78861,35.45672
b4238,113.23768,34.48013
b4239,115.60546,35.05733
b4240,114.07815,36.43297
b4241,114.37493,36.57115
b4242,113.48865,34.84773
b4243,113.96346,34.29732
b4244,113.67067,36.05529
b4245,115.73598,34.51905
b4246,114.25056,36.18895
b4247,115.57431,35.80684
b4248,115.58002,36.6856
b4249,113.22676,36.45965
b4250,114.32271,36.0553
b4251,113.91917,34.26714
b4252,115.63367,34.29185
b4253,114.97571,34.62567
b4254,114.42983,36.62641
b4255,114.87079,34.91676
b4256,113.35259,36.3461
b4257,114.79526,36.57978
b4258,114.92947,34.71396
b4259,113.65968,34.12017
b4260,115.35796,36.93806
b4261,113.81066,35.3685
b4262,113.26565,36.21277
b4263,114.79942,35.42933
b4264,114.33673,35.68194
b4265,115.2208,36.29842
b4266,115.79992,35.00161
b4267,114.68792,35.25796
b4268,114.82908,35.56898
b4269,113.75553,36.97359
b4270,113.752,35.43374
b4271,115.8889,35.22113
b4272,114.20983,36.66345
b4273,113.45183,34.83189
b4274,113.3651,35.34934
b4275,113.27114,36.49693
b4276,114.34585,35.18501
b4277,114.95807,34.56617
b4278,114.22715,35.98436
b4279,115.92949,34.63984
b4280,115.58482,35.1902
b4281,113.94486,36.13623
b4282,113.42703,34.92154
b4283,113.12233,35.64554
b4284,113.54182,35.20805
b4285,113.22336,34.13826
b4286,113.52353,34.33625
b4287,113.13607,34.96157
b4288,113.63046,34.8315
b4289,114.67144,36.11189
b4290,115.7595,36.57626
b4291,113.32898,34.51215
b4292,114.84285,36.39091
b4293,114.79532,36.71391
b4294,114.02468,36.63784
b4295,114.17478,35.84979
b4296,113.57186,34.89796
b4297,113.31899,36.06323
b4298,113.59737,36.32023
b4299,115.3734,36.57343
b4300,114.54668,34.56353
b4301,113.39298,36.42222
b4302,115.28506,35.59617
b4303,115.2449,34.21069
b4304,113.36154,35.49916
b4305,114.14337,34.94818
b4306,113.45796,36.23388
b4307,113.71203,35.17471
b4308,114.87008,35.07138
b4309,114.39932,34.23631
b4310,113.36272,34.94768
b4311,114.78584,34.27324
b4312,113.83619,36.51856
b4313,114.59649,34.91581
b4314,113.86492,34.75352
b4315,114.60171,35.20297
b4316,115.87362,35.80196
b4317,114.21731,34.99563
b4318,114.60112,35.82494
b4319,114.01944,35.18953
b4320,115.66383,35.43645
b4321,115.71019,34.868
b4322,113.91254,34.99752
b4323,114.62213,34.88627
b4324,115.49673,34.73592
b4325,113.4494,36.94512
b4326,113.27416,34.3119
b4327,114.61643,34.97248
b4328,113.1978,36.83636
b4329,114.07123,35.00524
b4330,114.31592,35.45413
b4331,115.08463,36.4117
b4332,113.22806,34.94595
b4333,115.44109,34.80154
b4334,115.95485,35.07123
b4335,114.68464,35.34432
b4336,115.64653,34.28889
b4337,114.31495,36.50914
b4338,113.68046,35.06052
b4339,115.32995,34.30081
b4340,114.34131,36.2186
b4341,113.82033,34.34101
b4342,114.18773,35.99459
b4343,113.44498,36.32352
b4344,113.20262,35.76973
b4345,114.9471,34.38126
b4346,113.84322,35.65405
b4347,113.23766,35.71841
b4348,115.54629,35.9486
b4349,115.72678,34.56505
b4350,115.17391,35.3863
b4351,115.70839,35.80669
b4352,113.48214,36.21951
b4353,113.77449,36.8258
b4354,115.85991,34.61372
b4355,114.11858,36.42845
b4356,113.15381,36.31995
b4357,115.49772,35.33246
b4358,114.94099,34.73308
b4359,115.93672,36.43318
b4360,114.11733,34.42077
b4361,113.68522,35.33153
b4362,115.417,36.36298
b4363,113.79977,36.95404
b4364,115.06521,34.92355
b4365,115.36327,36.89515
b4366,113.39678,36.65627
b4367,115.16006,35.42212
b4368,114.18108,35.90479
b4369,113.1774,34.1735
b4370,114.43846,36.9183
b4371,114.42035,36.34682
b4372,115.32635,36.58265
b4373,115.17775,35.80505
b4374,115.00951,34.5224
b4375,115.65878,35.24705
b4376,114.8926,35.1419
b4377,113.55027,34.31675
b4378,113.39749,35.40529
b4379,115.64961,36.8083
b4380,114.45156,34.97597
b4381,114.33263,34.77572
b4382,115.47998,34.33159
b4383,115.85354,36.52419
b4384,115.49496,36.32871
b4385,115.6347,35.39374
b4386,115.58373,35.02405
b4387,113.79655,34.66068
b4388,113.39933,35.99586
b4389,115.74275,34.80207
b4390,113.63662,36.84021
b4391,113.6985,34.41274
b4392,113.55052,35.41008
b4393,115.78693,36.65071
b4394,113.23087,36.6368
b4395,114.75569,34.28712
b4396,114.38743,35.65034
b4397,115.12562,34.32676
b4398,113.71566,36.46715
b4399,113.27076,34.38771
b4400,113.63644,34.42756
b4401,113.91664,34.98207
b4402,113.61731,35.95758
b4403,115.46939,36.12732
